claim_id,claimant_name,ssn,dob,injury_date,reported_date,injury_type,body_part,claim_status,adjuster_id,region,claim_amount,employee_id
CLM-03840,Bryan Jones,657-87-5852,11-OCT-1962,2025-04-13,04/15/2025,Burn,Arm,CLOSED,ADJ-04,Sacramento,20682.97,EMP-W-4304
CLM-03841,Jill Spencer,528-47-2425,1990-06-28,26-APR-2025,2025-04-27,Strain,Lower Back,CLOSED,ADJ-12,Inland Empire,7887.86,EMP-W-3012
CLM-03842,Pamela Watkins,509-35-1758,2005-08-05,2025-06-20,2025-06-25,Fracture,Hand,CLOSED,ADJ-06,Bay Area,17942.57,EMP-W-2833
CLM-03843,Frank Flores,326-75-6354,1964-11-14,2024-03-04,2024-03-07,Strain,Shoulder,OPEN,ADJ-04,Sacramento,6545.88,EMP-W-4401
CLM-03844,Nicole Stewart,008-01-1102,01/15/1999,2025-01-26,26-JAN-2025,Strain,Neck,OPEN,ADJ-09,Sacramento,8717.49,EMP-W-4840
CLM-03845,Nicole Norton,676-88-2546,1961-12-28,2024-02-20,21-MAR-2024,Sprain,Ankle,CLOSED,ADJ-05,Inland Empire,7543.81,EMP-W-4488
CLM-03846,Brent Harris,573-14-8754,1993-12-25,2024-01-21,2024-01-26,Fracture,Arm,CLOSED,ADJ-08,Northern CA,21148.67,EMP-W-4221
CLM-03847,Catherine Maxwell,897-78-2107,1968-01-08,02/10/2025,2025-02-12,Sprain,Knee,OPEN,ADJ-05,Bay Area,10114.25,EMP-W-4768
CLM-03848,John Davidson,701-41-2051,1970-01-18,2024-05-13,2024-05-18,Strain,Neck,OPEN,ADJ-08,Sacramento,6007.24,EMP-W-3599
CLM-03849,Shaun Meyer DDS,816-52-7152,25-MAY-1984,2024-08-17,08/17/2024,Contusion,Shoulder,OPEN,ADJ-15,Southern CA,5593.56,EMP-W-2909
CLM-03850,Gregory Ochoa,813-96-1318,1994-08-21,2024-12-31,2025-01-05,Contusion,Shoulder,CLOSED,ADJ-06,Bay Area,5164.83,EMP-W-4956
CLM-03851,Vicki Horton,334-18-8011,2007-06-29,07/05/2024,2024-07-07,Strain,Shoulder,CLOSED,ADJ-10,Central Valley,12051.91,EMP-W-3560
CLM-03852,Leslie Gardner,329-56-6945,2004-01-25,2025-03-11,2025-03-15,Contusion,Hip,CLOSED,ADJ-07,,6801.19,EMP-W-1750
CLM-03853,Jason Jenkins,793-44-1807,1987-07-21,05/06/2025,2025-05-07,Fracture,Leg,CLOSED,ADJ-10,Southern CA,8915.43,EMP-W-4204
CLM-03854,Scott Meza,220-77-1798,1992-06-24,2025-04-23,04/24/2025,Fracture,Leg,CLOSED,ADJ-09,Southern CA,13955.2,EMP-W-3762
CLM-03855,Monica Anderson,174-61-1567,1983-11-26,04/22/2024,2024-04-26,Contusion,Shoulder,OPEN,ADJ-04,Northern CA,4957.69,EMP-W-2174
CLM-03856,Kelly Lee,025-25-3305,09/27/1980,2025-01-03,2025-01-06,Laceration,Scalp,OPEN,ADJ-01,Central Valley,2177.94,EMP-W-1551
CLM-03857,Daniel Kane,412-02-7757,08/22/1982,06/21/2025,2025-06-25,Fracture,Hand,CLOSED,ADJ-07,Inland Empire,17991.58,EMP-W-1337
CLM-03858,Audrey Gomez,607-54-8275,1991-06-22,2024-12-07,2024-12-09,Fracture,Arm,CLOSED,ADJ-14,Southern CA,14626.56,EMP-W-4418
CLM-03859,Jessica Holmes,109-98-2083,12/01/1983,2024-05-11,05/13/2024,Fracture,Arm,OPEN,ADJ-13,Inland Empire,28119.77,EMP-W-1051
CLM-03860,Michele Ayala,334-66-8902,10/13/1994,04/30/2025,05-MAY-2025,Sprain,Wrist,CLOSED,ADJ-15,Inland Empire,6957.29,EMP-W-4442
CLM-03861,Melissa Sanchez,331-89-6851,2003-08-19,2024-08-09,2024-08-10,Strain,Shoulder,CLOSED,ADJ-03,Southern CA,6987.5,EMP-W-4644
CLM-03862,Tristan Bonilla,577-55-3591,1998-08-02,2024-02-04,2024-02-09,Contusion,Hip,CLOSED,ADJ-03,Inland Empire,3874.54,EMP-W-4012
CLM-03863,Kirk Moreno,000000000,04/24/1990,2024-04-13,04/13/2024,Laceration,Forearm,CLOSED,ADJ-05,Central Valley,800.0,EMP-W-4143
CLM-03864,David Robinson,378-59-2218,01/13/2003,2024-01-15,2024-01-20,Fracture,Wrist,CLOSED,ADJ-14,Northern CA,17103.41,EMP-W-1653
CLM-03865,Eric Silva,385-57-7979,1992-05-14,18-FEB-2024,2024-02-19,Fracture,Leg,OPEN,ADJ-05,Bay Area,-25922.7,EMP-W-4728
CLM-03866,Michael Fuentes,263-40-1556,09/28/1963,10/16/2024,2024-10-21,Contusion,Shoulder,OPEN,ADJ-15,Central Valley,5184.4,EMP-W-1753
CLM-03867,Angel May,224-86-4512,1963-11-10,2024-09-28,2024-10-02,Laceration,Hand,CLOSED,ADJ-13,Sacramento,3898.04,EMP-W-1530
CLM-03868,Mark Hill,638-95-4023,1984-04-13,2025-04-02,04/07/2025,Laceration,Forearm,CLOSED,ADJ-06,Bay Area,7091.27,EMP-W-4792
CLM-03869,Justin Stone,755-97-8375,1973-12-05,2025-03-12,2025-03-14,Fracture,Arm,OPEN,ADJ-04,Central Valley,23583.97,EMP-W-2641
CLM-03870,Elizabeth Brock,489-95-1858,1994-07-06,03/26/2024,2024-03-28,Burn,Arm,OPEN,ADJ-08,Northern CA,17244.36,EMP-W-3065
CLM-03871,Sean Clay,521-66-8166,2005-03-09,2024-11-08,11/08/2024,Sprain,Ankle,CLOSED,ADJ-04,Bay Area,7984.8,EMP-W-1710
CLM-03872,Jamie Griffin,102-38-9811,05/11/1967,2024-04-02,04/22/2024,Fracture,Hand,CLOSED,ADJ-06,Central Valley,19526.88,EMP-W-4835
CLM-03873,Christopher Nelson,470-78-4813,10/28/1989,2024-07-21,2024-07-30,Strain,Neck,CLOSED,ADJ-13,Northern CA,8730.3,EMP-W-2969
CLM-03874,Jason Crawford,552-84-3346,05-JUL-1970,2024-01-27,2024-01-27,Fracture,Leg,CLOSED,ADJ-12,Inland Empire,8661.02,EMP-W-3908
CLM-03875,Todd Moore,395-43-0991,02/11/2005,2024-04-14,2024-04-17,Sprain,Wrist,CLOSED,ADJ-08,Inland Empire,4171.84,EMP-W-1527
CLM-03876,Jennifer Taylor,234-07-5192,1970-12-24,2024-08-08,2024-08-08,Contusion,Shoulder,CLOSED,ADJ-04,Northern CA,5842.26,EMP-W-1791
CLM-03877,Alicia Dillon,346-23-9222,09/01/1980,08/15/2024,2024-08-19,Sprain,Knee,CLOSED,ADJ-10,Bay Area,4591.76,EMP-W-2553
CLM-03878,"White, Rebecca",056-39-5200,06/26/1975,2025-02-12,2025-02-15,STRAIN,Neck,CLOSED,ADJ-08,sacramento,7776.91,EMP-W-3711
CLM-03879,Sonya Chavez,535-55-8893,1991-09-11,2024-07-31,08/03/2024,Strain,Neck,CLOSED,ADJ-10,Central Valley,5008.9,EMP-W-2698
CLM-03880,Lee Steele,308-81-5258,16-DEC-1988,2025-01-25,2025-01-25,Strain,Lower Back,CLOSED,ADJ-13,Inland Empire,10743.24,EMP-W-2027
CLM-03881,Kara Jackson,183-07-0523,1996-11-01,2025-06-19,2025-06-22,Fracture,Wrist,CLOSED,ADJ-10,Central Valley,13214.89,EMP-W-4520
CLM-03882,Joshua Kramer,415-92-4122,1973-12-09,2024-11-08,2024-11-13,Strain,Lower Back,OPEN,ADJ-01,Inland Empire,5528.28,EMP-W-3279
CLM-03883,James Jefferson,167-10-7870,1993-05-20,2024-03-27,2024-03-29,Fracture,Hand,OPEN,ADJ-13,Central Valley,9905.13,EMP-W-2131
CLM-03884,Daniel Murphy,089-62-5523,10/23/1962,2025-04-29,2025-05-02,Fracture,Leg,CLOSED,ADJ-03,Inland Empire,21082.26,EMP-W-1170
CLM-03885,Kristen Sloan,095-79-6495,1988-02-25,2024-10-31,2024-11-05,Contusion,Hip,CLOSED,ADJ-14,Northern CA,5441.44,EMP-W-1890
CLM-03886,Melissa Bishop,176-62-1506,1980-04-08,05/15/2024,05/20/2024,Sprain,Wrist,OPEN,ADJ-08,unknown,8510.24,EMP-W-1579
CLM-03887,Denise Maxwell,099-87-7588,10/31/1969,17-APR-2025,2025-04-17,Strain,Lower Back,OPEN,ADJ-10,Sacramento,6561.96,EMP-W-2579
CLM-03888,Debra Christian,183-09-9425,2001-08-30,2025-01-29,02/01/2025,Fracture,Arm,CLOSED,ADJ-02,Central Valley,11343.7,EMP-W-1193
CLM-03889,Margaret Johnson,176-83-7186,2000-10-03,2024-07-09,2024-07-12,Fracture,Wrist,CLOSED,ADJ-07,Inland Empire,16856.89,EMP-W-3944
CLM-03890,Travis Wilson,431-37-6941,1984-08-19,2024-07-25,2024-07-28,Strain,Neck,CLOSED,ADJ-07,Southern CA,11186.6,EMP-W-3133
CLM-03891,Sharon Fuentes,854-73-5039,01/28/2002,2024-03-29,2024-03-29,Burn,Arm,OPEN,ADJ-04,Inland Empire,7768.83,EMP-W-3915
CLM-03892,Joanna Cook,388-71-6598,07/28/1995,16-JAN-2024,2024-01-17,Burn,Hand,CLOSED,ADJ-01,Inland Empire,17128.23,EMP-W-2395
CLM-03893,Jamie Love,723-89-6333,1983-07-14,04/17/2025,04/18/2025,Laceration,Scalp,CLOSED,ADJ-12,Northern CA,4409.6,EMP-W-3665
CLM-03894,Renee Bruce,220-01-9503,1971-03-21,30-JUN-2024,2024-07-05,Fracture,Hand,OPEN,ADJ-03,Southern CA,25644.53,EMP-W-1369
CLM-03895,Alexander Diaz,265-10-2264,1972-08-06,05/13/2025,05/17/2025,Laceration,Scalp,CLOSED,ADJ-14,Bay Area,-2918.5,EMP-W-4533
CLM-03896,Mike Martinez,433-23-2384,2006-03-21,03/22/2025,25-MAR-2025,Sprain,Ankle,CLOSED,ADJ-06,Inland Empire,2993.71,EMP-W-4707
CLM-03897,Ricky Luna,324-68-8654,07/14/2007,2024-02-08,02/11/2024,Sprain,Wrist,OPEN,ADJ-07,Central Valley,5434.54,EMP-W-4419
CLM-03898,Cody Reid,252-65-3207,1974-10-18,2024-09-08,2024-09-13,Strain,Lower Back,CLOSED,ADJ-09,Sacramento,9941.76,EMP-W-1792
CLM-03899,Gary Wells,216-72-7106,1998-02-10,2024-11-20,2024-11-20,Strain,Lower Back,CLOSED,ADJ-07,Bay Area,7931.6,EMP-W-1558
CLM-03900,Steven Martinez,751-81-5897,07/09/1970,2024-05-21,2024-05-21,Fracture,Arm,OPEN,ADJ-01,Southern CA,19992.42,EMP-W-3661
CLM-03901,Peter Thompson,117-75-9890,1997-01-14,2024-01-11,2024-01-11,Strain,Shoulder,CLOSED,ADJ-12,Inland Empire,5294.55,EMP-W-2013
CLM-03902,Elizabeth Holmes,026-49-8461,11/11/1978,2024-06-03,2024-06-08,Laceration,Forearm,OPEN,ADJ-13,,3629.45,EMP-W-1857
CLM-03903,Crystal James,612-52-0500,2006-11-05,2025-05-02,2025-05-05,Burn,Arm,CLOSED,ADJ-15,N/A,16046.68,EMP-W-2554
CLM-03904,Elizabeth Wilson,737-20-6691,2006-07-23,2024-02-09,14-FEB-2024,Contusion,Hip,CLOSED,ADJ-07,Bay Area,2931.55,EMP-W-4270
CLM-03905,Susan Conley,647-56-3033,1997-11-04,04/20/2024,2024-04-25,Sprain,Ankle,OPEN,ADJ-10,Central Valley,6406.83,EMP-W-2119
CLM-03906,Heather Maldonado,078-69-1108,2002-11-22,2024-09-08,2024-09-13,Strain,Lower Back,CLOSED,ADJ-10,Inland Empire,7030.91,EMP-W-2807
CLM-03907,Patrick Gibson,288-06-6955,1972-03-15,02/12/2024,2024-02-13,Sprain,Ankle,CLOSED,ADJ-11,Bay Area,12058.44,EMP-W-4922
CLM-03908,Rachael Flores,193-50-5738,10-NOV-1968,2024-07-23,2024-07-27,Sprain,Wrist,OPEN,ADJ-10,Northern CA,6264.74,EMP-W-4752
CLM-03909,Kyle Collins,595-39-0352,1988-09-12,2024-03-25,03/27/2024,Contusion,Hip,OPEN,ADJ-07,Bay Area,8274.47,EMP-W-3011
CLM-03910,Paul Fisher,244-47-7743,1973-11-18,06/11/2025,06/11/2025,Contusion,Thigh,OPEN,ADJ-13,Northern CA,6347.46,EMP-W-3265
CLM-03911,Michael Keller,144-71-4900,19-NOV-1976,2024-08-21,2024-08-23,Sprain,Knee,CLOSED,ADJ-13,Central Valley,6021.33,EMP-W-3040
CLM-03912,Bonnie Wade,521-83-5815,02-MAR-1997,2025-02-22,02/22/2025,Strain,Shoulder,OPEN,ADJ-15,Northern CA,11357.82,EMP-W-3188
CLM-03913,Vincent Smith,707-03-5354,1965-11-15,2024-06-08,2024-06-09,Contusion,Thigh,OPEN,ADJ-05,Sacramento,3473.59,EMP-W-2336
CLM-03914,Justin Jones,893-35-0471,1982-08-04,2024-10-06,2024-10-11,Strain,Neck,OPEN,ADJ-04,Inland Empire,6739.66,EMP-W-2895
CLM-03915,"Mason, William",733-08-7985,06/15/1995,2024-02-12,2024-02-17,Fracture  ,Wrist,CLOSED,ADJ-13,sacramento,22227.79,EMP-W-2561
CLM-03916,Rebecca Lee,035-02-2421,1995-04-09,2024-06-13,2024-06-18,Laceration,Forearm,CLOSED,ADJ-10,unknown,1254.21,EMP-W-4469
CLM-03917,Melissa Carroll,012-18-7541,1986-03-10,2024-09-19,21-SEP-2024,Fracture,Hand,CLOSED,ADJ-01,Sacramento,17046.62,EMP-W-4720
CLM-03918,Virginia Davis,665-77-0161,05-JUN-1969,2024-01-03,2024-01-05,Contusion,Hip,CLOSED,ADJ-12,Central Valley,5409.12,EMP-W-4521
CLM-03919,James Dickerson,583-29-9592,06/29/2006,2024-12-02,2024-12-02,Contusion,Shoulder,CLOSED,ADJ-12,Northern CA,5936.3,EMP-W-3591
CLM-03920,Karen Fernandez,099-39-8784,2003-04-26,02/24/2025,02/28/2025,Fracture,Leg,CLOSED,ADJ-05,Sacramento,16027.88,EMP-W-2377
CLM-03921,Casey Perez,000000000,1974-05-12,2024-09-30,09/30/2024,Fracture,Wrist,CLOSED,ADJ-02,Northern CA,23507.2,EMP-W-1841
CLM-03922,Heather Parrish,445-75-5360,06/05/2001,06/26/2024,29-JUN-2024,Strain,Shoulder,CLOSED,ADJ-07,Southern CA,11628.97,EMP-W-2290
CLM-03923,Vincent Novak,299-06-8233,2005-07-27,2025-06-23,2025-06-27,Strain,Neck,CLOSED,ADJ-12,Sacramento,6926.48,EMP-W-1746
CLM-03924,Tara King,116-09-7429,06/12/1974,2025-04-28,04/29/2025,Strain,Shoulder,CLOSED,ADJ-09,Central Valley,4390.46,EMP-W-3091
CLM-03925,Kelly Phillips,026-88-6157,2000-10-15,12/06/2024,2024-12-08,Laceration,Forearm,CLOSED,ADJ-02,Inland Empire,3078.39,EMP-W-3274
CLM-03926,Janet Delgado,814-77-3756,1997-07-22,2024-12-30,2024-12-31,Strain,Shoulder,OPEN,ADJ-15,Southern CA,6301.19,EMP-W-4689
CLM-03927,Kimberly Nelson,518-74-3844,1961-12-21,2025-05-30,2025-05-31,Burn,Face,CLOSED,ADJ-14,Southern CA,17168.13,EMP-W-2420
CLM-03928,Shelly Alexander,800-83-3066,1999-01-23,09/10/2024,2024-09-14,Contusion,Hip,CLOSED,ADJ-12,Southern CA,5614.96,EMP-W-1274
CLM-03929,Charles Hernandez,294-08-5909,1971-04-19,2025-01-13,01/18/2025,Laceration,Forearm,CLOSED,ADJ-07,Northern CA,4146.54,EMP-W-3074
CLM-03930,Dr. Charles Lawrence,077-65-5885,1964-09-07,11/04/2024,2024-11-07,Laceration,Scalp,CLOSED,ADJ-05,Bay Area,4256.43,EMP-W-3312
CLM-03931,Dr. April Jones,329-50-0856,19-JUL-1999,2024-10-12,20-OCT-2024,Laceration,Scalp,CLOSED,ADJ-10,Bay Area,4489.8,EMP-W-3620
CLM-03932,Anthony Harmon,195-96-1751,04/26/2000,2024-09-22,2024-09-23,Strain,Lower Back,CLOSED,ADJ-04,Sacramento,10232.24,EMP-W-1343
CLM-03933,Laura Lee,099-20-6692,1965-02-04,2024-05-31,06/03/2024,Strain,Lower Back,CLOSED,ADJ-09,Southern CA,7495.13,EMP-W-2069
CLM-03934,Darryl Acosta,016-77-3962,1998-06-16,2025-05-07,2025-05-09,Burn,Hand,OPEN,ADJ-01,Northern CA,14536.85,EMP-W-2102
CLM-03935,Joseph Myers,038-44-6540,1987-05-12,2025-06-20,06/25/2025,Fracture,Arm,CLOSED,ADJ-12,Bay Area,15888.68,EMP-W-3537
CLM-03936,David Martin,370-02-1596,11/22/1970,06-JAN-2024,2024-01-09,Sprain,Knee,OPEN,ADJ-13,Bay Area,5647.02,EMP-W-3398
CLM-03937,Vanessa Santiago,861-87-3624,1984-03-24,2024-07-24,2024-07-27,Laceration,Scalp,CLOSED,ADJ-15,Southern CA,6521.7,EMP-W-2142
CLM-03938,Connie Scott,338-63-8812,2000-07-22,2025-02-20,2025-02-22,Strain,Neck,OPEN,ADJ-01,Northern CA,-11853.24,EMP-W-3660
CLM-03939,Jorge Gonzales,334-20-1355,06-JAN-2000,2024-06-02,2024-06-07,Laceration,Scalp,CLOSED,ADJ-13,Southern CA,2223.28,EMP-W-4524
CLM-03940,Noah Rhodes,192-33-3734,1972-12-02,04/13/2025,2025-04-18,Strain,Lower Back,OPEN,ADJ-08,Central Valley,8103.08,EMP-W-1002
CLM-03941,Andrea Clarke,083-13-1217,06/30/2004,03/01/2024,2024-03-05,Fracture,Wrist,CLOSED,ADJ-08,Inland Empire,8568.26,EMP-W-3417
CLM-03942,Samantha Howard,877-32-0122,2003-02-12,2024-01-31,02/05/2024,Fracture,Wrist,CLOSED,ADJ-04,Central Valley,29448.09,EMP-W-2724
CLM-03943,Michael Phillips,396-28-3213,1973-10-04,2024-08-27,30-AUG-2024,Burn,Hand,CLOSED,ADJ-08,Inland Empire,21427.62,EMP-W-2116
CLM-03944,Miss Kelly Dawson,033-07-5904,24-APR-1999,2025-04-04,2025-04-07,Fracture,Hand,CLOSED,ADJ-02,Sacramento,12963.51,EMP-W-2340
CLM-03945,Kathryn Williams,554-14-9173,21-SEP-2004,2024-07-28,2024-08-01,Sprain,Wrist,OPEN,ADJ-01,N/A,10611.18,EMP-W-1557
CLM-03946,Michael Poole,417-12-9776,2006-03-25,2024-07-28,2024-08-02,Sprain,Wrist,CLOSED,ADJ-09,Sacramento,5490.09,EMP-W-1819
CLM-03947,Lori Boyd,000000000,1968-12-26,2024-11-01,2024-11-01,Burn,Hand,CLOSED,ADJ-02,Sacramento,21868.43,EMP-W-3073
CLM-03948,Joanna Pacheco,298-41-5449,1977-06-14,2024-06-01,2024-06-05,Contusion,Thigh,CLOSED,ADJ-02,Southern CA,5142.4,EMP-W-1414
CLM-03949,Christine Powers,283-37-2176,04/27/1977,2024-08-09,2024-08-09,Strain,Lower Back,CLOSED,ADJ-06,Southern CA,8174.22,EMP-W-2157
CLM-03950,Cynthia Jones,822-72-1676,1990-08-01,2024-08-30,2024-09-02,Burn,Arm,OPEN,ADJ-01,Sacramento,11979.86,EMP-W-4282
CLM-03951,Diana Hernandez,320-50-2625,1998-10-20,21-NOV-2024,11/25/2024,Fracture,Arm,CLOSED,ADJ-01,Bay Area,18159.08,EMP-W-2564
CLM-03952,Devon Flores,085-81-3272,09/20/1966,06/22/2025,2025-06-24,Contusion,Shoulder,CLOSED,ADJ-11,Inland Empire,6157.95,EMP-W-1154
CLM-03953,Bianca Wood,193-39-5026,1992-07-05,2025-04-26,2025-04-30,Laceration,Scalp,CLOSED,ADJ-05,Central Valley,4718.39,EMP-W-1538
CLM-03954,Alexis Arroyo,851-74-3137,10/15/1991,2024-12-18,2024-12-20,Burn,Arm,CLOSED,ADJ-06,Northern CA,7023.63,EMP-W-4734
CLM-03955,Angela Watson,683-67-4479,2006-06-25,2024-06-10,06/10/2024,Sprain,Ankle,CLOSED,ADJ-01,Central Valley,5887.41,EMP-W-3263
CLM-03956,Ashley Gonzales,202-16-3531,2004-08-24,2024-06-13,2024-06-13,Strain,Neck,CLOSED,ADJ-11,Bay Area,7817.41,EMP-W-3792
CLM-03957,Megan Young,723-97-5147,2007-11-03,10/19/2024,2024-10-23,Burn,Arm,CLOSED,ADJ-03,Central Valley,14261.57,EMP-W-1078
CLM-03958,Jeffrey Romero,698-64-4988,06/29/1962,2025-06-03,07/01/2025,Laceration,Scalp,CLOSED,ADJ-03,Inland Empire,4121.25,EMP-W-4397
CLM-03959,Lawrence Adkins,541-58-5038,1991-11-18,2025-01-14,2025-01-14,Sprain,Wrist,CLOSED,ADJ-06,Central Valley,6228.94,EMP-W-1179
CLM-03960,Kristine Garcia,418-44-7198,1994-06-23,10-JAN-2024,01/10/2024,Burn,Face,CLOSED,ADJ-09,Southern CA,16054.08,EMP-W-2023
CLM-03961,Larry Lane,604-74-0911,1987-08-27,03/10/2025,2025-03-10,Burn,Face,CLOSED,ADJ-09,Southern CA,11498.75,EMP-W-2737
CLM-03962,Lynn Hoffman,600-85-2066,02/26/1981,2024-12-19,22-DEC-2024,Burn,Arm,CLOSED,ADJ-14,Central Valley,17307.26,EMP-W-4670
CLM-03963,Nicholas Franklin,852-84-6237,1978-08-10,2024-08-02,2024-08-05,Contusion,Thigh,CLOSED,ADJ-01,Central Valley,9836.83,EMP-W-2502
CLM-03964,Veronica Berry,839-47-6246,2003-03-07,16-MAR-2025,03/19/2025,Fracture,Leg,CLOSED,ADJ-09,Sacramento,16064.21,EMP-W-2932
CLM-03965,Sean Hernandez,742-80-1453,1975-03-08,2025-03-27,04/08/2025,Fracture,Arm,OPEN,ADJ-12,Northern CA,12259.83,EMP-W-4994
CLM-03966,Amy Kelley,673-39-5650,1968-05-19,2024-01-10,2024-01-12,Burn,Face,OPEN,ADJ-11,Central Valley,12568.77,EMP-W-1627
CLM-03967,Shannon Rivera,393-71-0595,30-MAR-1993,08/23/2024,09/13/2024,Contusion,Hip,OPEN,ADJ-03,Southern CA,4658.08,EMP-W-1245
CLM-03968,Douglas Rose,392-70-5095,1997-06-29,2024-09-01,2024-09-04,Burn,Face,CLOSED,ADJ-04,,7244.58,EMP-W-3277
CLM-03969,Amanda Barber,144-60-2784,1974-10-05,2024-02-13,02/15/2024,Strain,Neck,CLOSED,ADJ-08,Central Valley,10183.34,EMP-W-4363
CLM-03970,Dustin Wilson,000000000,2006-07-31,2024-08-22,2024-08-22,Sprain,Wrist,OPEN,ADJ-07,Bay Area,9521.15,EMP-W-4405
CLM-03971,Casey Perez,030-23-8077,2004-11-21,2025-04-28,2025-05-03,Sprain,Wrist,CLOSED,ADJ-11,Inland Empire,7447.93,EMP-W-1841
CLM-03972,Edward Manning,269-27-2395,2005-08-17,2025-01-31,31-JAN-2025,Sprain,Ankle,CLOSED,ADJ-04,Inland Empire,6205.71,EMP-W-4725
CLM-03973,Richard Aguirre,169-54-5998,03/03/1979,2024-01-04,2024-01-08,Burn,Face,OPEN,ADJ-02,Southern CA,15942.68,EMP-W-1058
CLM-03974,Donna Frye,604-27-0859,14-NOV-1984,2025-05-25,2025-06-22,Burn,Hand,CLOSED,ADJ-10,Sacramento,16012.58,EMP-W-1533
CLM-03975,Richard Mccormick,882-27-9230,30-APR-1993,2024-01-04,01/06/2024,Laceration,Hand,OPEN,ADJ-12,Central Valley,4734.59,EMP-W-4736
CLM-03976,Sherri Sullivan,625-72-7511,1972-02-07,2024-05-31,05/31/2024,Fracture,Wrist,OPEN,ADJ-12,Central Valley,20534.09,EMP-W-4968
CLM-03977,Jonathan Torres,445-47-6880,1982-08-04,2024-12-21,2024-12-26,Sprain,Knee,CLOSED,ADJ-09,Southern CA,6021.19,EMP-W-4857
CLM-03978,Julie Wilson,12-345-678,04-JAN-1986,2025-06-08,2025-06-10,Sprain,Wrist,CLOSED,ADJ-14,Southern CA,3424.42,EMP-W-4562
CLM-03979,Amanda Perkins,534-34-3337,1985-12-17,2025-04-26,2025-05-01,Burn,Hand,CLOSED,ADJ-02,Southern CA,13686.17,EMP-W-2270
CLM-03980,Patrick Reed,066-83-7907,1980-06-06,2024-01-13,2024-01-18,Laceration,Hand,CLOSED,ADJ-08,unknown,4194.78,EMP-W-4944
CLM-03981,Felicia Aguilar,207-69-3083,1990-08-07,2024-12-31,2025-01-05,Strain,Shoulder,CLOSED,ADJ-03,Bay Area,4554.25,EMP-W-1425
CLM-03982,Patrick Adkins,805-27-4289,1973-08-12,03/10/2025,2025-03-10,Sprain,Wrist,CLOSED,ADJ-07,Bay Area,5699.93,EMP-W-3925
CLM-03983,Jennifer Miller,076-39-4707,1996-04-05,03/05/2024,2024-03-09,Fracture,Wrist,OPEN,ADJ-13,Central Valley,19449.65,EMP-W-3735
CLM-03984,Donna Johnson,155-48-4692,1976-02-08,13-APR-2024,04/17/2024,Burn,Hand,OPEN,ADJ-12,Bay Area,19169.76,EMP-W-2750
CLM-03985,Angelica Keith,871-03-7087,1997-09-15,10/23/2024,2024-10-26,Sprain,Knee,OPEN,ADJ-03,Central Valley,6718.38,EMP-W-1194
CLM-03986,Tammy Larson,040-28-0332,07/05/1972,2024-02-04,2024-02-07,Strain,Shoulder,CLOSED,ADJ-08,Bay Area,8840.99,EMP-W-3592
CLM-03987,Melissa Sanchez,184-14-2292,1975-09-24,2024-02-28,2024-03-01,Laceration,Scalp,CLOSED,ADJ-08,Northern CA,5368.07,EMP-W-4644
CLM-03988,Michael Smith,597-44-5954,1968-09-19,2024-07-03,2024-07-07,Fracture,Leg,OPEN,ADJ-03,Bay Area,13107.58,EMP-W-3233
CLM-03989,Jeffrey Mills,184-13-6841,01/16/2002,2024-01-15,2024-01-17,Burn,Arm,CLOSED,ADJ-01,Inland Empire,19768.9,EMP-W-1419
CLM-03990,Heather Trujillo,525-29-2235,19-JUN-1974,05/24/2024,2024-06-13,Contusion,Hip,CLOSED,ADJ-08,Bay Area,2483.68,EMP-W-4781
CLM-03991,Willie Garza,423-96-2091,1969-03-17,2024-12-11,2024-12-15,Fracture,Arm,CLOSED,ADJ-03,Bay Area,25960.68,EMP-W-3812
CLM-03992,"Solis, Joyce",303-34-5234,04/10/1975,2024-05-22,2024-05-23,burn,Arm,CLOSED,ADJ-13,bay area,16502.3,EMP-W-1146
CLM-03993,Crystal Johnson,564-65-0529,1966-10-20,2024-08-15,2024-08-19,Burn,Arm,OPEN,ADJ-08,Central Valley,14695.85,EMP-W-1114
CLM-03994,Jenna Gamble,180-91-6443,05/28/1974,29-APR-2024,04/29/2024,Laceration,Hand,CLOSED,ADJ-15,Central Valley,2383.91,EMP-W-1972
CLM-03995,Sharon Lester,085-73-7455,1978-04-18,2024-04-16,2024-04-19,Contusion,Thigh,CLOSED,ADJ-15,Inland Empire,5072.81,EMP-W-3086
CLM-03996,Michael Marsh,181-26-8982,1968-04-13,12/11/2024,2024-12-14,Strain,Lower Back,OPEN,ADJ-02,Southern CA,5185.11,EMP-W-2658
CLM-03997,Sarah Sanchez,292-03-9557,1977-04-20,2025-02-27,2025-03-03,Sprain,Knee,CLOSED,ADJ-09,Sacramento,5564.88,EMP-W-4654
CLM-03998,Pamela Morgan,583-51-9331,05/08/2000,2024-07-19,2024-07-19,Strain,Shoulder,CLOSED,ADJ-12,Bay Area,8706.65,EMP-W-3057
CLM-03999,Eric Henry Jr.,399-16-2840,06/03/1977,01-FEB-2025,2025-02-02,Fracture,Hand,CLOSED,ADJ-03,Northern CA,22206.12,EMP-W-1957
CLM-04000,Deborah Johnson,555-0100,2006-07-10,12/17/2024,2024-12-20,Sprain,Ankle,OPEN,ADJ-14,Central Valley,3605.23,EMP-W-4278
CLM-04001,Garrett Wilson,009-05-2327,02/18/1981,2024-12-10,12/13/2024,Strain,Lower Back,CLOSED,ADJ-14,Sacramento,8150.59,EMP-W-3010
