employee_id,full_name,job_class,hire_date,annual_wage,employer_id
EMP-W-4430,Shannon Curry,Driver,2015-07-29,76265,EMP-122
EMP-W-4431,Austin Grant,Construction,04/23/2011,33108,EMP-131
EMP-W-4432,Christopher Barnes,Office,12/13/2004,87262,EMP-112
EMP-W-4433,James Silva,Machinist,2013-04-17,55863,EMP-112
EMP-W-4434,Kari Sandoval,office,2011-11-26,63928,EMP-106
EMP-W-4435,Eric Hall,Machinist,2010-07-14,38973,EMP-113
EMP-W-4436,John Robles,Office,2002-08-18,71471,EMP-128
EMP-W-4437,Howard Castillo,Welder,2005-07-03,50275,EMP-120
EMP-W-4438,Brian Ibarra,Office,2019-09-08,63803,EMP-127
EMP-W-4439,Donna Montes,Supervisor,2015-07-21,56886,EMP-123
EMP-W-4440,Matthew Wilson,Construction,2021-08-18,96650,EMP-110
EMP-W-4441,Francis Wilson,Welder,12/30/2022,97680,EMP-137
EMP-W-4442,Michele Ayala,Welder,2006-02-16,62837,EMP-138
EMP-W-4443,Dr. John Jenkins,Supervisor,2000-09-18,63151,EMP-125
EMP-W-4444,Earl Romero,Driver,2023-03-03,55278,EMP-111
EMP-W-4445,Rachel Brown,Office,01/14/2010,81908,EMP-111
EMP-W-4446,Deborah Stewart,Warehouse,2008-06-18,56079,EMP-104
EMP-W-4447,Jeremy Ross,Supervisor,10-NOV-2014,54415,EMP-123
EMP-W-4448,Debra Chandler,Supervisor,2018-01-02,79614,EMP-107
EMP-W-4449,Robert Parker,Supervisor,01/30/2024,52310,EMP-100
EMP-W-4450,Kenneth Jackson,Warehouse,2009-10-04,61320,EMP-129
EMP-W-4451,Mario Gould,Warehouse,02/01/2010,33536,EMP-135
EMP-W-4452,Erin Jacobs,Office,16-JUL-2021,74675,EMP-118
EMP-W-4453,Nathan Lang,Warehouse,2014-12-29,96935,EMP-106
EMP-W-4454,Michael Barr,Driver,2012-01-15,74982,EMP-136
EMP-W-4455,Kristen Pena,Office,2005-08-05,88312,EMP-120
EMP-W-4456,Heidi Gonzalez,Warehouse,2010-02-25,46770,EMP-112
EMP-W-4457,Joseph Heath,Construction,2022-04-14,66253,EMP-131
EMP-W-4458,Robert Lozano,Welder,2022-05-31,45023,EMP-126
EMP-W-4459,Daniel Quinn,Driver,2019-03-01,57900,EMP-128
EMP-W-4460,Amanda Smith,Supervisor,2016-11-01,75899,EMP-137
EMP-W-4461,Ashley Sanders,Warehouse,2007-05-04,63832,EMP-136
EMP-W-4462,Mr. Eric Hall,Welder,2023-07-23,36572,EMP-101
EMP-W-4463,Danielle Nelson,Construction,04/20/2024,38329,EMP-118
EMP-W-4464,Richard Rios,Office,2018-08-19,37139,EMP-102
EMP-W-4465,Patrick Nelson,Laborer,2000-07-31,70846,EMP-121
EMP-W-4466,Benjamin Bowen,Driver,13-OCT-2023,99150,EMP-130
EMP-W-4467,Jennifer Smith,Office,30-MAR-2020,86524,EMP-119
EMP-W-4468,Lisa Hernandez,Supervisor,2012-03-10,28000,EMP-122
EMP-W-4469,Rebecca Lee,driver,2006-07-21,87579,EMP-135
EMP-W-4470,Emily Morris,Construction,2010-06-18,78855,EMP-139
EMP-W-4471,Allison Hill,Office,05/26/2022,34184,EMP-119
EMP-W-4472,Dennis Douglas,Construction,2004-02-14,56542,EMP-107
EMP-W-4473,Eddie Davis,Driver,2007-09-27,81719,EMP-101
EMP-W-4474,Kristina Webb,Laborer,2014-06-18,71907,EMP-100
EMP-W-4475,Kim Sanchez,Driver,15-APR-2018,38436,EMP-120
EMP-W-4476,Jonathan Long,Warehouse,2004-12-19,72993,EMP-110
EMP-W-4477,Joshua Rodriguez,Warehouse,07/24/2020,28000,EMP-123
EMP-W-4478,William Sanders,Laborer,2000-05-25,57989,EMP-103
EMP-W-4479,Jacob Hart,Laborer,2012-11-11,82483,EMP-107
EMP-W-4480,Evelyn Pacheco,Welder,2022-05-11,62331,EMP-104
EMP-W-4481,Anna Jackson,Supervisor,2012-09-06,53019,EMP-139
EMP-W-4482,Katherine Wright,Welder,2007-06-27,78008,EMP-110
EMP-W-4483,Luis Wells,Construction,05/01/2018,79545,EMP-107
EMP-W-4484,Lacey Hall,Supervisor,2018-11-05,85580,EMP-109
EMP-W-4485,Darlene Collins,Construction,2005-12-21,77738,EMP-107
EMP-W-4486,Chris Morris,Warehouse,2001-02-08,81464,EMP-136
EMP-W-4487,Jennifer Smith,Construction,27-JAN-2003,75192,EMP-117
EMP-W-4488,Nicole Norton,Construction,2010-01-26,66779,EMP-114
EMP-W-4489,Emily Pearson,Welder,05/23/2020,63611,EMP-118
EMP-W-4490,Michael Robertson,Supervisor,18-OCT-2020,57729,EMP-135
EMP-W-4491,Wendy Miller,Warehouse,2013-08-21,40177,EMP-104
EMP-W-4492,Michael Bennett,Construction,2021-02-20,44804,EMP-103
EMP-W-4493,Carla Goodman,Laborer,2014-12-24,56923,EMP-113
EMP-W-4494,Jeffrey Stanton,Office,2003-07-06,66346,EMP-112
EMP-W-4495,Jeff Jackson,Driver,2002-08-21,87934,EMP-121
EMP-W-4496,Katelyn Curry,Supervisor,2015-02-25,61247,EMP-119
EMP-W-4497,Jennifer Phillips,Machinist,2004-02-23,80062,EMP-132
EMP-W-4498,Edward Weeks,Machinist,2019-10-09,81427,EMP-114
EMP-W-4499,Kelly Gilbert,Office,2008-03-14,57833,EMP-128
EMP-W-4500,Matthew Thomas,Warehouse,2001-06-24,72704,EMP-125
EMP-W-4501,Christine Mendez,Driver,2016-01-30,57616,EMP-117
EMP-W-4502,Kelly King,Machinist,2005-07-14,85798,EMP-119
EMP-W-4503,Timothy Ho,Machinist,2019-12-07,73445,EMP-129
EMP-W-4504,Sarah Taylor,Driver,2019-09-15,40571,EMP-115
EMP-W-4505,Sandra Smith,Construction,2023-10-08,64907,EMP-111
EMP-W-4506,Chris Jones,Laborer,18-JUL-2012,91666,EMP-130
EMP-W-4507,Emily Lopez,Construction,2000-09-11,58737,EMP-122
EMP-W-4508,Kimberly Rivera,Driver,06-AUG-2012,70058,EMP-135
EMP-W-4509,John Moore,Supervisor,09/27/2020,71825,EMP-127
EMP-W-4510,Justin Perez,machinist,2014-12-31,43340,EMP-125
EMP-W-4511,Tanya Hill,Office,2001-12-26,71192,EMP-132
EMP-W-4512,Shawna Silva,Laborer,2009-07-17,36910,EMP-128
EMP-W-4513,Marcus Powell,Supervisor,2012-04-13,50738,EMP-106
EMP-W-4514,Joshua Hopkins,Office,2022-04-22,81363,EMP-127
EMP-W-4515,Christian Cross,Welder,2015-10-24,68421,EMP-112
EMP-W-4516,Dennis Garcia,Machinist,2006-06-13,56519,EMP-138
EMP-W-4517,Laurie Miranda,Construction,2012-02-19,70036,EMP-133
EMP-W-4518,Raymond Vargas,Driver,2005-01-23,60918,EMP-103
EMP-W-4519,Robert Savage,Driver,2013-05-06,62226,EMP-114
EMP-W-4520,Kara Jackson,Laborer,05/06/2019,73822,EMP-102
EMP-W-4521,Virginia Davis,Warehouse,2012-07-27,48907,EMP-104
EMP-W-4522,Brianna Martin,Driver,22-AUG-2000,62726,EMP-117
EMP-W-4523,Erica Huang,Office,2014-05-09,56379,EMP-125
EMP-W-4524,Jorge Gonzales,Driver,20-NOV-2006,33459,EMP-114
EMP-W-4525,Erin Mason,Construction,23-JUN-2012,45431,EMP-113
EMP-W-4526,Justin Bennett,Warehouse,2016-11-02,90227,EMP-122
EMP-W-4527,John Collins,Welder,2011-08-05,68925,EMP-100
EMP-W-4528,Kerry Ware,Machinist,04/13/2020,38175,EMP-132
EMP-W-4529,Tina Dougherty,Welder,02/15/2003,34273,EMP-115
EMP-W-4530,Michelle Larsen,Supervisor,2016-11-15,59981,EMP-104
EMP-W-4531,Katherine Mccormick,Machinist,13-JAN-2017,90101,EMP-121
EMP-W-4532,Kristin Graham,Machinist,03-FEB-2004,58638,EMP-100
EMP-W-4533,Alexander Diaz,Office,2003-03-23,85525,EMP-121
EMP-W-4534,Michael Chandler,Machinist,2023-07-30,68334,EMP-116
EMP-W-4535,Justin Cuevas,Machinist,2021-01-21,70482,EMP-100
EMP-W-4536,Janet White,Construction,2008-09-18,37957,EMP-137
EMP-W-4537,Alexandra Ramos,Construction,2024-06-19,78875,EMP-115
EMP-W-4538,Abigail Collins,Driver,2003-04-25,55971,EMP-102
EMP-W-4539,Jacob King,Welder,2023-09-25,77535,EMP-114
EMP-W-4540,Lisa Johnson,Machinist,12/12/2000,47344,EMP-109
EMP-W-4541,John Williams,Driver,19-APR-2020,65186,EMP-119
EMP-W-4542,Dawn Garrett,Construction,2009-06-15,68336,EMP-131
EMP-W-4543,Samantha Roy,Welder,2008-10-10,59227,EMP-131
EMP-W-4544,Yolanda Chen,Supervisor,02/20/2013,69281,EMP-129
EMP-W-4545,John Golden DDS,Supervisor,2023-11-26,57204,EMP-119
EMP-W-4546,Amanda Johnson,Construction ,2009-07-17,50316,EMP-107
EMP-W-4547,Brittany Fitzgerald,Laborer,05/27/2012,90898,EMP-109
EMP-W-4548,Bonnie Barnes,Warehouse,2006-02-08,80881,EMP-109
EMP-W-4549,Amy Walsh,Construction,06/27/2008,48304,EMP-101
EMP-W-4550,Brent Stephens,Office,2013-07-20,72231,EMP-123
EMP-W-4551,Mrs. Lisa Smith,Driver,2015-04-04,48631,EMP-112
EMP-W-4552,Sarah Stewart,Driver,2007-07-26,40675,EMP-117
EMP-W-4553,Susan Matthews,Construction,2000-01-26,80608,EMP-133
EMP-W-4554,Kelli Shepard,Welder,08/30/2016,31326,EMP-122
EMP-W-4555,Ryan Caldwell,Office,08/27/2009,78683,EMP-137
EMP-W-4556,Roger Mason,Welder,10/17/2005,57450,EMP-119
EMP-W-4557,Angela Ramos,Laborer,2015-12-18,58192,EMP-137
EMP-W-4558,Craig Wagner,Supervisor,2001-03-08,69375,EMP-139
EMP-W-4559,Paul Massey,office,2018-12-30,72461,EMP-129
EMP-W-4560,Donald Bell,Welder,2008-12-11,47125,EMP-107
EMP-W-4561,Keith Horton,Construction,2024-02-20,74919,EMP-109
EMP-W-4562,Julie Wilson,Machinist,05-AUG-2003,64040,EMP-133
EMP-W-4563,Nicholas Lopez,Machinist,2011-07-07,39391,EMP-119
EMP-W-4564,Tracy Wang,Welder,09/03/2002,58942,EMP-104
EMP-W-4565,Claudia Brooks,Laborer,04/17/2011,86863,EMP-129
EMP-W-4566,Nathaniel Wright,Warehouse,2022-09-04,92178,EMP-118
EMP-W-4567,Maria Valenzuela,Laborer,2018-12-22,74912,EMP-131
EMP-W-4568,Peter Anderson,Laborer,10/17/2010,40573,EMP-127
EMP-W-4569,Michael Thompson,Laborer,2008-09-16,70830,EMP-103
EMP-W-4570,Ethan Perez,Machinist,2013-03-26,77315,EMP-122
EMP-W-4571,Stephen Thompson,Machinist,2011-10-21,75062,EMP-105
EMP-W-4572,Michael Baker,Machinist,2012-05-15,76129,EMP-112
EMP-W-4573,Kenneth Bailey DDS,Driver,2005-02-17,68538,EMP-118
EMP-W-4574,Mark Decker,Laborer,2014-09-11,60696,EMP-130
EMP-W-4575,Ruben Cruz,Warehouse,2008-08-08,51049,EMP-124
EMP-W-4576,Christine Park,Office,07/22/2005,28000,EMP-106
EMP-W-4577,Robert Hogan,Welder,2012-10-16,68113,EMP-138
EMP-W-4578,Michael Gordon,Machinist,2010-07-28,65348,EMP-136
EMP-W-4579,Rebecca Davis,Supervisor,12/17/2004,72036,EMP-137
EMP-W-4580,Deanna Mcdonald,Warehouse,2018-04-08,37924,EMP-116
EMP-W-4581,Brian Barrett,Office,2018-06-04,73610,EMP-135
EMP-W-4582,Charles Willis,Welder,07/25/2015,98981,EMP-119
EMP-W-4583,James Chapman,Welder,2020-09-02,63412,EMP-136
EMP-W-4584,Michael Soto,Machinist,2003-10-29,60890,EMP-124
EMP-W-4585,Aimee Fisher,Driver,2004-11-29,67562,EMP-108
EMP-W-4586,Matthew Garcia,Construction ,2000-11-21,98582,EMP-120
EMP-W-4587,Elizabeth Owens,Supervisor,11/29/2001,43574,EMP-129
EMP-W-4588,Alex Lamb,Office,08/15/2008,65657,EMP-129
EMP-W-4589,Kenneth Graham,Office,2005-08-25,47606,EMP-129
EMP-W-4590,Roy King,Laborer,2023-04-09,52153,EMP-126
EMP-W-4591,George Gregory,Machinist,07/18/2020,61107,EMP-139
EMP-W-4592,Wesley Rich,Warehouse,2010-12-12,86251,EMP-137
EMP-W-4593,Stephanie Hunter,Supervisor,2001-07-15,94417,EMP-108
EMP-W-4594,Raymond Finley,Welder,2000-02-22,70066,EMP-103
EMP-W-4595,Allen Hunt,Machinist,2006-11-24,55221,EMP-125
EMP-W-4596,Stacie Sanford,Construction,2024-03-30,106869,EMP-133
EMP-W-4597,Christina Compton,Laborer,13-NOV-2003,54304,EMP-105
EMP-W-4598,Beverly Cook,Welder,2022-01-21,51719,EMP-106
EMP-W-4599,Tracy Parker,Driver,2009-07-21,30051,EMP-118
EMP-W-4600,Rebecca Ellis,Supervisor,30-NOV-2002,87129,EMP-103
EMP-W-4601,Aaron Hernandez,Laborer,24-JAN-2019,79428,EMP-113
EMP-W-4602,Elizabeth Miller,Machinist,2001-05-09,105520,EMP-135
EMP-W-4603,Dalton Davis,Machinist,04/17/2002,36988,EMP-114
EMP-W-4604,Michael Singleton,Welder,07/27/2017,88247,EMP-119
EMP-W-4605,John Cooper,Construction,22-MAR-2024,63262,EMP-139
EMP-W-4606,Michael Hale,Driver,2015-07-05,76509,EMP-104
EMP-W-4607,Mary Guerra,Machinist,2024-07-05,32340,EMP-138
EMP-W-4608,Pamela Davis,Driver,01/30/2019,88425,EMP-115
EMP-W-4609,Phillip Anderson,Driver,05/07/2015,76157,EMP-130
EMP-W-4610,Stephanie Weiss,Construction,2023-05-29,61299,EMP-125
EMP-W-4611,Jessica Long,Driver,06-JAN-2022,73612,EMP-119
EMP-W-4612,John Yang,Construction,2006-05-13,48221,EMP-111
EMP-W-4613,Connie Franklin,Welder,2013-12-21,51570,EMP-139
EMP-W-4614,Jackie Morgan,Driver,10/24/2004,53657,EMP-127
EMP-W-4615,Lisa Walton,Laborer,12/13/2017,28650,EMP-111
EMP-W-4616,Maria Taylor,Warehouse,2018-02-26,77511,EMP-110
EMP-W-4617,Daniel Graham,Warehouse,2001-07-26,83448,EMP-130
EMP-W-4618,Matthew Simmons,Welder,17-DEC-2002,49375,EMP-118
EMP-W-4619,James Nicholson,Construction,01/10/2020,68267,EMP-123
EMP-W-4620,Tyler Fisher,Office,03/02/2012,57220,EMP-124
EMP-W-4621,Michael Flowers,Construction,09/12/2019,67908,EMP-126
EMP-W-4622,Bradley Parks,Machinist,15-JUN-2005,50703,EMP-101
EMP-W-4623,Scott Lara,Construction,2011-10-19,46098,EMP-107
EMP-W-4624,Francis Andrews,Laborer,2007-01-16,80937,EMP-137
EMP-W-4625,Jesse Tucker,Laborer,2010-12-06,60850,EMP-139
EMP-W-4626,Jennifer Wise,Laborer ,2004-07-28,98397,EMP-122
EMP-W-4627,David Walters,Construction,2018-04-06,62833,EMP-129
EMP-W-4628,Rebekah Cole,Laborer ,2012-02-03,45330,EMP-110
EMP-W-4629,John Rogers,Warehouse,2008-06-18,84084,EMP-122
EMP-W-4630,Holly Floyd,Office,12/16/2000,73354,EMP-132
EMP-W-4631,Ms. Janet Leonard,Machinist,09/11/2021,75083,EMP-109
EMP-W-4632,George Villa,Supervisor,2008-09-23,83430,EMP-129
EMP-W-4633,Christina Hess,Welder,2018-03-25,50249,EMP-119
EMP-W-4634,Jordan Williams,Driver,11/03/2006,59709,EMP-130
EMP-W-4635,Bryan Burns,Construction,2007-08-16,58913,EMP-138
EMP-W-4636,Stephen Parks,Welder,02-JUN-2016,38766,EMP-108
EMP-W-4637,George Phillips,Supervisor,22-DEC-2009,57255,EMP-137
EMP-W-4638,Kimberly White,Driver,2006-05-26,86054,EMP-102
EMP-W-4639,Alan Nguyen,Machinist,03/10/2023,66272,EMP-114
EMP-W-4640,Linda Howard,Driver,2020-03-07,37770,EMP-131
EMP-W-4641,Parker Wright,Supervisor,2003-02-21,33994,EMP-114
EMP-W-4642,Brandon Acosta,Driver,2013-11-24,91965,EMP-111
EMP-W-4643,Jessica Hill,Office,04/14/2007,60374,EMP-104
EMP-W-4644,Melissa Sanchez,Welder,2021-09-25,50346,EMP-107
EMP-W-4645,Sandy Oconnor,Driver,2022-10-31,57068,EMP-128
EMP-W-4646,Judy Jones,Laborer,2007-09-21,35408,EMP-111
EMP-W-4647,Charles Davila,Driver,2010-02-08,87615,EMP-128
EMP-W-4648,Sonia Reyes,Machinist,2007-07-28,54925,EMP-136
EMP-W-4649,Mrs. Tammy Curry,Warehouse,2015-07-21,86613,EMP-116
EMP-W-4650,Alex Clements,Construction,06/25/2002,62929,EMP-118
EMP-W-4651,Matthew Andrade,Warehouse,2014-05-25,87731,EMP-110
EMP-W-4652,Jessica Wilson,Warehouse ,2005-01-15,66620,EMP-105
EMP-W-4653,Dean Turner,Driver,2023-06-04,77358,EMP-113
EMP-W-4654,Sarah Sanchez,Machinist,2023-01-08,74943,EMP-100
EMP-W-4655,Jacqueline Kennedy,Office,05/19/2008,73219,EMP-136
EMP-W-4656,Jessica Burgess,Supervisor,04/13/2021,68262,EMP-111
EMP-W-4657,Destiny Powers,Construction,10/26/2000,57808,EMP-112
EMP-W-4658,Susan Gregory,Construction,2015-03-16,96477,EMP-132
EMP-W-4659,Jason Smith,supervisor,2008-09-19,45675,EMP-139
EMP-W-4660,Carlos Adams,Driver,04/30/2018,62077,EMP-128
EMP-W-4661,Vanessa Flores,Office,2005-05-02,62267,EMP-104
EMP-W-4662,Albert Nguyen,Machinist,2021-01-02,69243,EMP-133
EMP-W-4663,Dwayne Joseph,Driver,2011-02-18,54269,EMP-107
EMP-W-4664,Leah Walters,Warehouse,2002-02-21,67665,EMP-103
EMP-W-4665,James Spears,Supervisor,2000-04-06,58960,EMP-101
EMP-W-4666,Gilbert Reed,Welder,2014-06-18,33524,EMP-116
EMP-W-4667,Joel Newton,Supervisor,2006-12-31,62171,EMP-104
EMP-W-4668,Michael Chambers,Welder,2017-06-06,42189,EMP-104
EMP-W-4669,Andrew Phelps,Warehouse,2000-07-16,30781,EMP-133
EMP-W-4670,Lynn Hoffman,Welder,01/30/2002,64463,EMP-125
EMP-W-4671,Daniel Mercer,Driver,20-DEC-2021,70781,EMP-137
EMP-W-4672,Edgar Stewart,Welder,2003-05-21,71480,EMP-101
EMP-W-4673,Alyssa Weber,Supervisor,2023-01-24,72209,EMP-126
EMP-W-4674,Guy Reynolds,Warehouse,10/22/2012,28000,EMP-121
EMP-W-4675,Allison Mcpherson DDS,Machinist,2021-11-05,37501,EMP-113
EMP-W-4676,David Morse Jr.,Laborer,2009-09-22,97523,EMP-115
EMP-W-4677,Sarah Davis,Driver,2002-05-16,43150,EMP-136
EMP-W-4678,Willie Duncan,Supervisor,2022-12-04,72995,EMP-104
EMP-W-4679,Christopher Waters,Driver,11/03/2005,49635,EMP-135
EMP-W-4680,Jennifer Ortiz,Machinist,2003-01-13,63434,EMP-117
EMP-W-4681,Jennifer Greene,Driver,2022-08-22,50601,EMP-102
EMP-W-4682,Jack Garcia,Warehouse,2002-03-27,72107,EMP-122
EMP-W-4683,Toni Gill,Construction,2005-02-26,64461,EMP-119
EMP-W-4684,Joseph Myers,Laborer,2014-04-18,53930,EMP-103
EMP-W-4685,Kathleen Marshall,Warehouse,2023-05-01,43096,EMP-134
EMP-W-4686,Joanna Bradshaw,Laborer,2007-06-30,66819,EMP-135
EMP-W-4687,Dylan Patel,Laborer,2002-11-19,40171,EMP-124
EMP-W-4688,John Jackson,Machinist,2007-08-04,69694,EMP-127
EMP-W-4689,Janet Delgado,Machinist,2005-05-13,109276,EMP-107
EMP-W-4690,Jennifer Fields,Driver,2004-11-12,86303,EMP-139
EMP-W-4691,Brenda Harvey,Supervisor,2008-01-07,74930,EMP-112
EMP-W-4692,Ms. Monique Dougherty MD,Office,2009-02-13,60459,EMP-103
EMP-W-4693,Keith Kennedy,Warehouse,2013-10-29,28000,EMP-105
EMP-W-4694,Jacob Paul,Warehouse,2024-01-23,38198,EMP-126
EMP-W-4695,Martha Arnold,Laborer,16-JUN-2000,85090,EMP-100
EMP-W-4696,Sarah Martin,Laborer,20-APR-2013,47784,EMP-104
EMP-W-4697,Shaun Thompson,Machinist,2021-12-20,49413,EMP-128
EMP-W-4698,Tammy Morris,Welder,2016-05-30,59018,EMP-102
EMP-W-4699,Steven Clark,Supervisor,2010-06-03,42883,EMP-138
EMP-W-4700,David Morrison,Welder,2013-07-22,39918,EMP-108
EMP-W-4701,Rebecca Kaufman DDS,Construction,2006-09-01,61091,EMP-107
EMP-W-4702,Larry Rivera,Driver,01/24/2021,45952,EMP-116
EMP-W-4703,Caitlin Ford,Warehouse,2000-02-15,48661,EMP-131
EMP-W-4704,Adriana Johnson,Warehouse,2008-07-01,47938,EMP-128
EMP-W-4705,Sharon Cowan,Supervisor,12/07/2010,71402,EMP-135
EMP-W-4706,Andrea Butler,Warehouse,05/20/2011,57821,EMP-133
EMP-W-4707,Mike Martinez,Supervisor,2012-07-05,58785,EMP-134
EMP-W-4708,Maria Ferguson,Driver,12/05/2001,72745,EMP-103
EMP-W-4709,John Barber,Office,2008-12-17,59443,EMP-139
EMP-W-4710,James Short,Welder,2002-09-13,56991,EMP-105
EMP-W-4711,Heidi Moran,Machinist,2015-05-19,70468,EMP-133
EMP-W-4712,Marie Patterson,Welder,2014-03-03,74027,EMP-135
EMP-W-4713,Charles Baker,Driver,2015-01-21,59352,EMP-123
EMP-W-4714,Nicole Rodriguez,Laborer,2018-02-22,63450,EMP-115
EMP-W-4715,Jason Morgan,Construction,05-OCT-2004,47927,EMP-107
EMP-W-4716,Rebecca Clark,Construction,07/23/2023,46507,EMP-102
EMP-W-4717,Martin Jones,Welder,05/21/2012,75844,EMP-137
EMP-W-4718,Katherine Sanchez,Welder,2007-04-12,70008,EMP-105
EMP-W-4719,Edward Wallace,Welder,31-OCT-2021,70195,EMP-139
EMP-W-4720,Melissa Carroll,Construction,2007-04-16,67055,EMP-101
EMP-W-4721,Pam Hernandez,Office,2007-05-08,62831,EMP-128
EMP-W-4722,Daniel Wood,Warehouse,07/09/2022,74535,EMP-113
EMP-W-4723,Eddie Duffy,Machinist,07/01/2007,78831,EMP-127
EMP-W-4724,Mark Alvarez,Laborer,2000-08-16,78402,EMP-119
EMP-W-4725,Edward Manning,Supervisor,2023-02-09,60185,EMP-101
EMP-W-4726,Bridget Carter,Welder,06/06/2009,86965,EMP-137
EMP-W-4727,Mark Johnson,Laborer,19-OCT-2014,66112,EMP-121
EMP-W-4728,Eric Silva,Office,15-JAN-2005,73382,EMP-103
EMP-W-4729,Nathan Mcgee,Office,08/12/2019,67077,EMP-118
EMP-W-4730,Jennifer Montgomery MD,Construction,2000-07-10,66446,EMP-127
EMP-W-4731,Christopher Farrell,Welder,2001-03-27,48756,EMP-110
EMP-W-4732,James Grimes,Construction,2007-05-29,74624,EMP-115
EMP-W-4733,Mr. Joseph Thompson,Laborer,2018-08-06,113215,EMP-117
EMP-W-4734,Alexis Arroyo,Driver,15-MAR-2012,55253,EMP-115
EMP-W-4735,Eric Walker,Welder,02/29/2000,63277,EMP-121
EMP-W-4736,Richard Mccormick,Laborer,2006-10-23,53968,EMP-139
EMP-W-4737,Heather Stevens,Supervisor,03/17/2012,53215,EMP-117
EMP-W-4738,Susan Larsen,Laborer,2013-04-10,89800,EMP-107
EMP-W-4739,Rachel Warren,Supervisor,2010-09-29,49886,EMP-116
EMP-W-4740,Dale Beck,Construction,2016-06-28,53466,EMP-129
EMP-W-4741,Brett Rivera,Construction,2023-09-27,33425,EMP-100
EMP-W-4742,Juan Nichols,Laborer,2003-08-03,48362,EMP-122
EMP-W-4743,Shelia Waller,Warehouse,12/21/2002,31248,EMP-126
EMP-W-4744,Keith Wright,Driver,2021-11-19,73372,EMP-117
EMP-W-4745,Patrick Norris,Driver,2010-06-04,112394,EMP-128
EMP-W-4746,Danielle Norris,Welder,06/12/2016,55399,EMP-117
EMP-W-4747,Andrew Lynch,Construction,2012-11-13,31998,EMP-108
EMP-W-4748,Anna Lee,Machinist,2014-04-23,78199,EMP-109
EMP-W-4749,Amy Leach,Warehouse,2022-04-15,48915,EMP-107
EMP-W-4750,Amy Perez,Machinist,2022-10-14,85388,EMP-132
EMP-W-4751,Lauren Marshall,Supervisor,04-OCT-2004,56923,EMP-102
EMP-W-4752,Rachael Flores,Laborer,2014-04-15,50627,EMP-116
EMP-W-4753,Christina Wilson,Laborer,18-DEC-2012,58796,EMP-122
EMP-W-4754,Craig Daniels,Laborer,2000-04-08,75639,EMP-138
EMP-W-4755,John Hudson,Supervisor,2013-12-25,57906,EMP-106
EMP-W-4756,Shannon Rodriguez,Construction,01/13/2021,53058,EMP-107
EMP-W-4757,Paula Lee,Driver,08/03/2001,58421,EMP-115
EMP-W-4758,Lisa Bryant,Supervisor,05/11/2015,39106,EMP-136
EMP-W-4759,Paul Guzman,Office,2007-11-08,69146,EMP-104
EMP-W-4760,Christopher Hunter MD,Welder,2005-05-19,29838,EMP-109
EMP-W-4761,Elizabeth Camacho,Supervisor,2023-05-28,54005,EMP-138
EMP-W-4762,Donald Hoffman,Supervisor,2008-05-08,75668,EMP-126
EMP-W-4763,Jeremiah Rowland,Construction,2007-09-14,67454,EMP-118
EMP-W-4764,Katherine Flores,Machinist,02/11/2023,72625,EMP-123
EMP-W-4765,Julie Martin,Welder,2022-07-06,60829,EMP-109
EMP-W-4766,Jeffrey Torres,Driver,05/14/2023,83055,EMP-138
EMP-W-4767,Jessica Little,Supervisor,2015-01-10,78644,EMP-132
EMP-W-4768,Catherine Maxwell,Supervisor,2001-09-18,70030,EMP-113
EMP-W-4769,Cindy Shaw,Laborer,2007-07-09,78695,EMP-109
EMP-W-4770,Joseph Garcia,Driver,2007-06-02,75507,EMP-104
EMP-W-4771,Leon Duncan,Office ,2014-06-09,54089,EMP-134
EMP-W-4772,Christopher Miranda,Laborer,2019-01-27,37809,EMP-138
EMP-W-4773,Sarah Bishop,Construction,2003-04-29,69566,EMP-120
EMP-W-4774,Tyler Zavala,Warehouse,2012-06-08,71829,EMP-136
EMP-W-4775,Rachel Chan,Warehouse,2011-05-14,81628,EMP-121
EMP-W-4776,Timothy Kennedy,Supervisor,2013-08-10,45146,EMP-114
EMP-W-4777,Elizabeth Thomas,Supervisor,2004-01-24,45684,EMP-107
EMP-W-4778,Hector Mcgee,Construction,09/12/2013,70278,EMP-126
EMP-W-4779,Jeffery Long,Driver,04/11/2008,60718,EMP-122
EMP-W-4780,Philip Powell,Driver,2001-10-30,28056,EMP-123
EMP-W-4781,Heather Trujillo,Warehouse,2002-10-17,68751,EMP-128
EMP-W-4782,Pamela Smith,Warehouse,2005-09-21,28656,EMP-136
EMP-W-4783,Christine Moran,Warehouse,11/22/2018,44985,EMP-126
EMP-W-4784,James Morris,Welder,2018-04-25,86330,EMP-118
EMP-W-4785,Erika Castro,Supervisor,2009-03-10,94847,EMP-107
EMP-W-4786,Daniel Shaw,Office,2020-11-08,40118,EMP-126
EMP-W-4787,Ashley Sanchez,Machinist,2001-11-09,56070,EMP-136
EMP-W-4788,John Griffith,Warehouse,2002-05-06,62767,EMP-111
EMP-W-4789,Wesley Williams,Laborer,02/22/2004,94062,EMP-110
EMP-W-4790,Melissa Stout,Office,2019-02-03,53128,EMP-116
EMP-W-4791,Mr. Lawrence Brooks,Driver,2003-06-08,53416,EMP-108
EMP-W-4792,Mark Hill,Office,2022-12-25,89877,EMP-101
EMP-W-4793,Thomas Rodriguez,Driver,2017-01-08,55253,EMP-108
EMP-W-4794,Paul Nguyen,Office,2001-05-31,74999,EMP-127
